week_day,is_rain,is_public_holiday,is_food_vendor,temperature,yesterday_customer_count,yesterday_revenue,event_location_rating,today_revenue
4,1,0,0,34.1,103,2056.33,5,1951.8
2,0,0,0,25.7,123,2467.8,4,2678.47
4,0,0,1,28.9,670,4688.61,8,5377.71
6,0,0,0,30.8,236,4724.53,6,5670.57
6,1,0,0,31.2,159,3185.02,1,3402.47
2,1,0,1,33.6,283,1978.39,2,2257.3
3,1,0,1,32.7,503,3522.37,9,3886.82
1,0,0,1,32.7,488,3412.64,4,3460.41
5,0,0,1,34.4,867,6069.28,3,5175.51
2,1,0,0,27.1,103,2058.24,6,2050.05
2,0,0,1,29.6,708,4954.31,5,4269.84
3,0,1,0,34.3,254,5081.91,9,4386.65
6,0,0,1,33.1,805,5631.75,9,7026.84
4,1,0,0,28.2,94,1886.08,5,2143.69
4,0,0,1,25.4,616,4313.92,3,4079.94
7,0,0,1,27.6,1289,9022.26,8,9083.79
4,0,0,0,29.2,178,3551.9,2,2981.93
5,0,0,0,27.0,158,3166.63,2,3643.56
4,0,0,1,28.8,955,6687.61,10,5743.72
4,0,0,1,31.2,731,5120.17,9,6248.79
3,0,0,1,27.1,734,5141.33,7,5009.31
7,0,0,0,31.2,274,5475.01,6,5166.75
3,0,0,0,32.0,121,2416.91,1,2290.35
6,0,0,1,28.2,940,6583.05,4,7731.1
5,0,0,0,34.5,184,3672.17,4,3709.01
1,0,0,1,28.2,463,3241.98,2,3508.58
5,1,0,1,33.1,988,6917.03,6,6031.27
7,0,0,1,31.7,1351,9459.93,8,8558.56
1,1,0,0,26.4,75,1503.48,3,1686.52
5,0,0,1,33.8,551,3856.88,5,4804.05
1,0,0,1,33.2,520,3637.26,8,3853.32
3,0,1,0,30.4,321,6416.63,9,5426.82
5,0,0,0,30.3,210,4209.76,2,4385.68
7,1,0,0,34.5,134,2674.1,6,3143.83
4,0,0,1,33.4,551,3855.91,1,4080.88
4,0,1,1,31.6,682,4775.14,2,4588.5
7,0,0,0,25.6,185,3691.53,1,3824.08
7,0,0,0,30.5,363,7268.62,7,6425.75
2,0,0,1,32.7,489,3423.1,6,4197.42
7,1,1,1,26.9,1014,7095.4,1,6257.06
3,1,0,0,33.4,101,2028.99,5,2202.35
1,0,0,1,29.3,468,3276.03,7,4032.4
3,1,1,1,34.5,449,3140.15,2,3503.52
2,0,0,1,27.4,941,6584.51,7,5653.73
6,0,0,1,28.5,1691,11836.44,10,11287.82
4,1,1,0,25.4,204,4088.19,8,3694.01
2,0,0,1,28.5,609,4261.53,6,4482.4
5,1,0,1,30.3,748,5233.33,4,4662.78
6,0,1,0,27.8,230,4593.54,1,5240.13
6,0,0,0,30.0,186,3729.76,2,4486.04
3,0,0,1,28.6,828,5792.63,6,5270.53
7,1,0,1,30.5,1015,7104.63,9,7123.6
1,1,0,0,25.4,151,3023.33,8,2532.68
7,0,0,1,28.8,900,6299.5,2,6894.38
3,0,0,1,30.9,775,5423.49,10,5241.57
6,0,0,0,29.5,219,4380.12,2,4472.01
2,0,0,0,30.4,192,3833.53,8,3598.04
6,0,0,0,32.8,311,6217.72,9,7227.85
1,0,0,0,34.3,116,2314.61,7,2428.19
5,0,0,0,32.3,200,4008.09,1,3964.86
6,0,1,0,34.3,306,6120.7,4,6160.63
4,0,0,1,29.9,788,5514.95,9,6136.0
4,0,0,0,34.0,147,2948.55,2,2532.4
2,0,0,1,34.4,728,5093.41,4,4582.85
1,0,0,1,26.3,665,4651.84,7,4471.28
4,0,0,1,25.3,517,3621.58,5,4147.63
4,0,0,0,28.7,164,3285.44,5,3376.7
6,0,0,0,31.2,281,5612.66,9,6428.79
6,0,0,1,30.7,1068,7479.49,4,7089.82
2,0,0,0,30.6,169,3383.64,8,3059.23
2,1,0,1,29.3,427,2991.37,1,3010.41
2,1,0,0,31.5,60,1209.79,1,1450.03
5,0,0,0,25.9,274,5475.55,4,4682.8
4,0,0,1,31.9,688,4812.61,5,4640.93
7,0,0,1,33.4,644,4505.66,2,5511.75
1,0,0,1,27.4,431,3019.99,6,3652.64
5,0,0,0,25.3,171,3412.08,1,3800.08
7,0,0,1,33.8,1708,11955.28,10,10241.7
4,0,0,1,29.1,478,3348.39,1,3820.13
2,1,0,1,30.2,444,3105.92,3,3019.09
3,0,0,1,34.1,551,3858.64,7,4544.96
3,0,0,1,30.3,713,4988.23,7,5024.42
6,0,0,1,25.7,1344,9411.5,9,10328.04
4,1,0,0,28.2,129,2571.41,6,2612.3
3,0,0,1,31.7,571,3995.47,5,4619.72
2,0,0,0,29.9,205,4105.33,10,3907.96
1,0,0,1,31.7,527,3689.48,6,4337.94
3,0,0,1,34.5,515,3605.51,3,3979.91
4,1,0,0,34.3,142,2836.43,9,2607.05
6,0,0,0,32.5,265,5291.78,5,5053.63
1,0,0,1,32.7,339,2375.38,2,2822.51
1,0,0,0,34.6,109,2174.17,1,1925.57
1,0,0,0,30.2,170,3404.57,9,3457.39
6,1,0,1,28.1,989,6920.22,5,7175.87
2,1,0,1,31.3,446,3121.4,2,2890.92
3,0,0,0,32.1,123,2462.79,7,2746.49
4,0,0,1,29.8,803,5623.67,5,4870.11
5,0,0,1,28.8,1024,7166.1,6,7235.4
7,0,0,0,34.9,234,4685.04,3,4227.71
4,0,0,0,27.1,166,3315.21,10,3439.64
6,0,0,1,32.8,1353,9472.15,7,8545.09
1,0,0,0,27.3,137,2747.82,6,2886.46
4,0,0,1,30.0,919,6435.73,8,6176.16
1,1,0,1,30.6,364,2546.07,2,2924.62
7,0,0,1,33.1,840,5879.65,10,5783.05
5,0,0,1,26.3,819,5731.51,5,6709.75
1,1,0,1,30.2,312,2184.13,1,2584.63
4,1,0,1,34.3,355,2481.63,1,2577.9
1,0,0,1,28.8,650,4547.72,6,4068.22
5,0,0,1,29.6,1014,7095.03,6,7069.26
7,0,0,1,26.5,818,5723.7,1,5479.0
6,0,0,1,30.7,1597,11180.59,8,9597.88
2,0,0,1,34.5,521,3646.38,5,4061.07
6,0,1,0,26.3,500,10007.75,8,8418.21
5,1,0,0,33.6,167,3340.02,10,3957.34
1,0,0,0,34.5,96,1916.06,1,1961.25
7,0,0,1,25.5,1052,7362.6,5,7235.61
4,0,0,0,28.4,286,5713.56,9,4979.05
3,1,0,1,31.6,561,3924.17,10,4030.5
1,0,0,0,33.2,82,1635.33,4,1997.17
2,0,0,0,31.7,192,3837.17,8,3350.92
3,0,0,1,26.6,828,5795.64,6,4971.66
6,0,0,1,27.7,1611,11278.65,8,9709.74
4,1,0,0,28.2,82,1634.29,2,1999.0
5,0,0,0,32.2,277,5531.4,10,5657.03
4,0,0,1,27.6,689,4820.4,8,6024.29
6,0,0,0,33.1,230,4600.34,9,5531.25
7,1,0,1,26.9,876,6132.3,9,6509.89
4,0,0,0,28.2,188,3765.6,10,3176.2
3,0,0,0,31.4,174,3483.73,5,3029.32
4,0,0,1,28.0,662,4631.32,8,5527.8
5,1,0,1,32.6,797,5578.47,9,6791.16
3,0,0,1,26.4,856,5989.48,6,5709.6
5,0,0,0,27.1,248,4968.87,3,5439.95
2,0,0,1,34.5,769,5383.41,8,4734.81
3,1,1,1,32.2,620,4340.46,4,3643.45
1,1,0,1,26.6,468,3273.45,7,3289.94
1,0,0,0,28.6,104,2087.97,2,2147.84
4,1,0,1,27.7,572,4004.41,3,3466.72
3,0,0,0,25.4,165,3307.45,10,4070.78
5,0,0,1,34.7,859,6011.02,5,5947.75
2,0,0,1,28.0,674,4715.72,4,3943.77
1,0,0,1,25.4,551,3859.06,4,3633.89
1,1,0,0,29.4,105,2091.46,7,1934.48
5,0,0,0,25.7,303,6058.56,9,6904.22
4,0,0,1,27.1,798,5584.87,9,5425.38
3,0,0,1,27.2,682,4772.73,2,4169.6
4,0,0,0,34.4,90,1800.42,2,2014.74
2,1,0,0,25.5,93,1853.14,4,2042.25
1,0,0,0,31.5,136,2722.7,5,2840.55
7,0,0,0,31.9,221,4412.28,3,4431.21
3,0,0,1,30.1,801,5608.34,10,5674.65
5,0,0,1,32.1,801,5605.44,2,4765.49
5,0,0,0,28.3,193,3851.72,1,3784.42
1,0,0,0,26.7,111,2219.5,1,2010.08
2,0,0,0,34.8,108,2161.32,1,2201.97
2,0,0,1,30.4,952,6665.44,10,5847.7
6,1,0,0,29.8,179,3578.94,2,3469.14
4,0,0,0,26.9,174,3474.97,9,2994.73
4,1,0,0,31.7,93,1853.26,1,1779.12
4,0,0,1,26.2,587,4107.11,5,4939.52
7,1,1,0,30.3,191,3815.85,1,4566.11
1,1,0,1,29.3,355,2485.13,7,2856.75
6,1,0,1,34.9,961,6728.24,7,7233.37
7,0,0,1,25.9,1582,11076.25,9,9305.05
2,0,0,1,27.9,634,4439.07,6,5481.15
3,0,0,0,33.1,128,2563.61,4,2526.64
1,0,0,1,27.8,652,4565.79,9,5073.32
5,0,0,1,25.7,1048,7333.61,4,6814.06
7,0,0,1,30.7,790,5533.36,5,6240.22
1,0,0,1,31.7,593,4153.35,5,3495.3
2,0,0,0,26.8,102,2038.3,2,2082.71
1,0,0,1,27.5,819,5735.98,6,5075.85
7,0,0,1,29.9,932,6522.57,9,7473.81
3,1,0,1,25.9,573,4009.24,6,3692.95
6,0,0,0,27.0,260,5196.19,7,5377.35
6,1,0,0,29.7,204,4084.86,3,4313.09
7,1,0,1,26.0,882,6173.4,4,5789.48
1,0,0,0,27.9,112,2237.82,4,2274.11
6,0,0,1,26.9,806,5645.12,1,6335.62
4,1,0,1,27.8,464,3245.94,5,3814.43
7,1,0,1,31.4,819,5733.26,7,5292.99
4,0,0,1,30.6,679,4751.89,4,5265.79
2,0,0,1,31.5,601,4207.69,5,4316.2
1,0,0,0,27.7,160,3190.19,10,3062.77
7,1,1,1,33.7,956,6694.3,10,7414.73
2,1,0,1,29.8,470,3292.32,7,3476.9
7,0,0,1,34.1,657,4599.55,1,4824.3
7,0,0,1,33.4,922,6451.11,5,6084.14
7,1,0,1,31.1,899,6295.8,10,7721.64
7,0,0,0,33.7,213,4258.51,4,4236.9
2,1,0,1,29.0,469,3285.57,5,4080.91
1,1,0,0,33.7,116,2319.34,10,2369.83
4,0,0,0,28.4,165,3292.63,5,3297.48
7,1,0,0,29.0,186,3719.89,5,3471.78
5,1,0,1,29.2,1002,7016.06,8,6247.65
4,0,0,0,26.1,169,3376.21,6,3520.86
4,0,0,1,28.4,829,5806.18,10,6984.16
1,0,0,0,25.7,129,2587.5,2,2269.48
4,0,0,0,27.1,224,4477.9,8,3951.7
2,0,0,1,26.3,497,3478.89,1,4083.62
2,0,0,1,30.6,658,4608.69,8,4951.44
5,0,0,0,31.1,286,5717.63,5,4877.78
3,0,0,1,33.4,868,6077.1,9,5386.4
6,0,0,0,27.9,268,5358.41,9,5982.47
4,0,0,0,32.9,193,3865.61,10,3856.65
3,1,0,0,30.6,132,2639.68,7,2418.52
3,0,0,1,28.5,825,5774.85,6,5666.92
4,1,0,1,31.4,554,3880.67,5,4293.82
5,0,0,0,25.8,196,3925.73,3,3925.42
5,0,0,1,33.4,1167,8170.36,9,7561.53
6,1,0,1,32.9,743,5198.08,6,5428.96
2,0,0,1,26.9,379,2649.61,3,3213.65
4,1,0,1,30.9,578,4046.65,4,3741.44
5,0,0,1,34.5,919,6433.62,7,6676.85
5,1,0,1,31.6,700,4898.99,1,4999.79
5,0,0,1,26.9,930,6508.13,5,6487.64
2,1,0,0,30.3,118,2352.09,4,2207.46
7,1,0,1,26.1,786,5502.79,2,5056.57
6,0,0,1,30.0,1242,8694.31,6,8549.65
1,0,0,1,26.5,693,4849.91,8,4414.93
5,0,0,0,25.1,223,4451.29,3,4099.72
5,0,0,1,34.2,790,5528.34,3,5108.43
5,0,0,0,31.7,208,4169.0,2,3896.07
4,0,1,1,29.2,877,6142.02,4,5623.16
2,1,0,0,30.2,133,2669.54,5,2305.49
7,0,1,1,26.2,1583,11080.9,3,9264.28
7,0,0,1,27.1,868,6074.49,2,6976.78
2,0,0,0,30.8,162,3243.34,7,2792.1
3,0,0,0,28.2,148,2967.01,5,2825.94
1,0,0,0,28.4,161,3229.62,10,3651.42
5,0,0,0,28.1,208,4151.4,6,4238.88
4,1,0,1,28.2,612,4281.65,7,3900.32
3,1,0,1,34.7,649,4541.96,10,4425.37
7,1,0,1,26.6,1050,7350.92,10,6830.13
5,0,0,0,30.1,284,5686.64,8,5825.44
2,0,0,1,34.0,558,3903.42,2,3547.7
2,0,0,1,29.9,756,5293.49,9,4435.49
5,0,1,0,31.7,291,5822.4,7,7121.86
3,1,1,0,28.3,112,2235.11,4,2760.92
4,0,0,1,29.5,581,4065.97,2,4357.6
3,0,0,0,29.4,182,3642.53,8,3386.33
2,1,0,1,30.1,492,3445.06,10,3914.57
7,0,0,0,28.2,173,3469.02,2,4038.53
2,0,0,0,25.7,200,4000.48,10,3556.21
1,1,0,1,32.5,387,2709.51,1,2537.58
4,1,0,0,29.8,182,3636.3,10,3440.5
4,1,0,1,25.4,573,4010.14,5,4009.57
1,1,0,0,28.6,110,2205.75,7,2421.32
4,0,0,1,31.4,594,4156.91,2,4436.72
3,1,0,0,32.7,101,2010.91,2,1962.74
3,0,0,1,33.8,902,6317.48,9,6126.63
6,1,0,0,32.5,237,4738.03,1,3995.38
4,0,0,1,25.7,791,5536.34,4,5575.54
7,0,0,1,25.9,982,6871.88,1,6206.34
2,0,0,1,32.5,572,4005.18,4,3528.37
3,0,0,0,25.7,176,3527.92,8,3061.26
3,0,0,0,27.6,213,4263.34,9,3979.78
7,1,0,1,29.1,1046,7325.13,8,6808.92
5,0,0,0,28.4,240,4797.99,5,5092.78
5,0,0,1,25.5,1008,7056.96,8,8686.31
5,1,0,0,30.5,193,3854.52,4,3392.13
3,1,0,1,25.3,653,4567.84,10,4825.01
3,0,0,0,27.4,169,3380.0,5,2860.4
4,1,0,1,27.2,518,3629.05,2,3104.61
2,0,0,0,29.3,193,3858.45,7,3291.26
6,0,0,1,25.1,1441,10087.44,8,9176.28
5,0,0,0,34.0,282,5642.67,9,5548.6
2,1,0,0,30.3,97,1946.65,6,2272.93
3,1,0,1,25.0,492,3445.93,7,3900.49
4,0,0,1,31.7,557,3897.87,4,4687.87
3,0,0,1,31.0,605,4235.05,4,4600.85
5,1,0,1,29.6,625,4372.78,2,4205.52
5,0,0,1,26.7,763,5343.5,1,5017.61
7,0,0,0,26.6,309,6183.6,6,5750.86
7,1,0,0,26.3,163,3261.77,4,2967.0
3,0,1,1,27.6,1049,7341.98,7,6369.45
7,1,0,0,33.9,161,3227.14,6,3864.44
3,0,0,0,28.9,122,2431.1,1,2239.97
1,1,0,1,31.6,417,2917.21,9,3066.84
4,1,0,0,26.0,113,2258.02,1,2076.13
2,0,0,0,30.0,105,2090.27,2,2248.14
7,1,0,0,28.3,169,3376.01,5,4166.39
7,0,0,1,28.4,1223,8563.12,7,8501.17
1,0,0,1,29.6,434,3040.36,3,3742.76
1,1,0,0,33.8,109,2181.92,10,1865.39
7,0,0,1,25.2,838,5866.67,1,5681.62
3,0,0,0,30.5,198,3966.87,10,3739.14
4,0,0,0,32.3,120,2394.95,7,2992.61
5,0,0,1,34.4,948,6636.52,9,7330.02
2,0,1,1,25.4,649,4542.69,6,5349.25
7,0,0,0,34.9,144,2870.48,1,3405.9
4,1,0,1,32.2,479,3355.04,2,2938.31
6,0,0,1,27.6,850,5948.97,2,5911.27
1,0,0,1,27.5,824,5764.69,10,4901.05
2,0,0,1,34.1,532,3722.91,9,3908.74
6,1,0,0,29.1,286,5727.22,8,5249.36
3,0,0,1,29.5,487,3412.4,1,4071.97
3,1,0,1,27.0,385,2695.02,5,2791.65
6,0,0,1,27.1,1749,12245.83,8,11373.0
3,1,0,1,28.8,613,4287.89,8,3736.27
5,0,0,1,30.7,772,5404.63,2,5482.06
4,1,0,1,33.2,466,3264.29,3,3121.28
5,1,0,1,33.3,433,3027.8,2,3759.11
1,1,0,1,28.0,570,3991.26,9,3698.36
4,0,0,1,32.9,518,3628.41,1,3746.62
3,0,1,1,29.1,644,4506.83,5,5049.45
5,0,0,1,26.4,890,6227.77,3,5236.69
2,0,0,1,26.9,669,4681.71,6,4989.4
5,0,0,0,28.6,257,5131.75,6,5043.8
6,1,0,0,31.5,251,5016.92,9,5254.31
6,1,0,1,31.5,1081,7565.9,3,6549.84
4,0,1,0,26.0,181,3626.9,4,3212.32
2,1,0,0,27.1,70,1395.58,1,1453.64
5,0,0,0,26.5,249,4971.81,9,4964.72
2,0,0,0,33.0,150,2999.4,5,2632.19
7,1,0,1,32.1,583,4084.16,6,4099.81
5,1,1,1,27.6,839,5870.39,4,6607.38
1,0,0,0,27.7,151,3017.56,3,2691.24
3,0,0,1,25.4,666,4661.6,7,4676.16
3,0,0,1,33.8,844,5907.46,10,6120.68
6,1,0,0,30.4,178,3551.26,4,4185.31
2,0,0,0,26.1,109,2178.4,3,2258.85
4,1,0,1,31.5,316,2211.93,1,2659.1
2,0,0,1,34.4,575,4025.56,6,4451.74
3,0,0,1,33.5,618,4323.14,7,4983.25
7,0,0,0,33.2,332,6645.08,9,5998.99
3,0,0,1,31.0,441,3088.6,3,3638.97
6,1,0,1,30.1,1001,7003.54,9,6772.57
4,0,0,1,28.6,712,4984.03,9,4717.93
4,1,0,1,34.0,470,3288.8,8,3799.58
7,1,0,0,28.8,263,5262.98,9,4821.57
2,0,0,1,34.3,378,2643.76,1,2900.3
2,0,0,0,34.5,112,2230.2,5,2710.33
3,0,0,0,33.9,109,2187.03,1,2161.26
5,0,0,1,31.7,848,5939.23,7,7283.5
1,1,0,0,33.8,72,1443.46,1,1558.86
5,1,0,1,26.3,918,6428.31,10,7912.86
6,0,0,1,27.7,1053,7370.53,9,9064.51
7,0,0,1,29.2,1040,7282.08,3,6265.02
6,1,0,0,30.2,202,4048.18,7,4698.99
7,1,0,1,34.2,702,4912.48,1,4533.18
3,0,0,1,27.0,603,4220.27,4,4771.89
6,0,0,1,31.9,1279,8951.06,6,8043.72
6,0,1,1,32.8,1269,8882.66,6,9051.89
5,0,0,1,32.9,707,4947.53,1,5550.48
1,0,0,0,27.7,139,2774.64,5,2996.58
1,0,0,1,26.2,609,4265.96,9,4343.57
4,0,0,1,34.1,411,2874.52,1,3414.76
3,0,0,0,32.2,205,4107.07,10,3513.23
7,1,0,1,30.7,667,4671.29,2,4940.6
1,0,0,0,32.6,92,1842.06,1,2257.74
7,0,0,1,33.4,1021,7146.01,8,7297.29
1,1,1,0,31.4,146,2926.96,4,2639.53
6,1,0,0,29.7,193,3864.76,5,3690.95
2,0,0,1,29.6,686,4798.64,4,4221.47
3,1,0,0,33.0,134,2687.18,8,2786.95
3,0,0,0,27.3,185,3700.61,9,4153.08
4,1,0,0,30.2,169,3371.67,10,3003.88
4,0,0,1,28.5,584,4084.86,7,4841.54
3,0,0,0,32.9,139,2787.49,6,3320.07
6,1,0,1,27.7,1001,7003.95,5,5889.54
1,0,0,0,34.8,123,2454.57,5,2705.33
1,1,0,1,25.4,386,2702.78,8,3216.44
2,0,0,1,32.1,723,5061.67,10,6229.98
1,0,0,0,33.7,107,2135.79,1,2226.98
2,0,0,1,28.4,513,3588.47,2,4014.88
2,1,0,1,29.8,466,3262.66,3,3613.74
7,0,0,1,34.5,1164,8150.47,10,9390.99
6,0,0,1,34.7,991,6937.08,5,7432.48
6,0,0,1,29.5,1180,8258.01,5,8031.01
1,1,0,1,29.4,666,4662.49,9,4339.82
1,0,0,1,33.3,512,3581.53,7,3979.55
5,0,0,1,31.1,1003,7023.6,10,7062.99
6,1,0,1,28.1,762,5334.39,3,6226.4
2,1,0,0,27.1,101,2019.68,2,1897.68
3,1,0,0,34.5,120,2391.62,7,2190.39
2,0,0,0,25.5,181,3616.52,3,3037.99
3,0,0,1,30.3,736,5148.51,7,4430.24
1,1,0,1,25.8,446,3118.71,6,3016.44
1,0,0,1,33.2,626,4382.08,7,3666.08
6,0,0,0,28.9,280,5601.26,8,5612.87
6,0,0,0,32.4,317,6339.32,6,5720.56
7,1,0,0,30.0,157,3148.06,5,3451.12
7,1,0,1,32.3,985,6896.4,9,7689.38
1,0,0,1,26.7,393,2752.67,1,2617.7
2,1,0,0,26.2,122,2430.11,6,2288.29
3,0,0,1,27.8,825,5773.71,7,5533.4
1,0,0,0,34.7,104,2079.66,4,2190.4
3,0,0,1,31.8,831,5819.05,7,4908.41
2,0,0,1,30.4,428,2997.13,1,3275.01
3,1,0,0,26.2,142,2831.03,9,2981.36
7,0,0,0,34.5,181,3613.87,2,4467.74
6,1,0,0,28.0,190,3802.76,6,4221.06
2,0,0,1,30.3,858,6005.36,8,5316.73
6,1,0,1,26.0,853,5972.86,5,6260.97
4,0,0,1,29.0,853,5967.69,8,5360.28
5,0,0,0,34.6,248,4966.2,9,5004.35
3,0,0,1,28.8,638,4465.77,7,4724.3
7,1,0,0,25.5,186,3729.94,10,4248.62
3,0,0,1,33.2,958,6705.17,8,5981.29
4,0,0,0,29.9,193,3850.44,8,4206.93
4,0,0,1,27.4,663,4639.17,5,4247.52
4,0,0,1,25.4,911,6376.84,9,5429.64
3,0,0,0,30.2,146,2917.33,6,3084.1
3,0,0,0,33.7,86,1713.05,1,1940.22
5,1,0,0,28.8,127,2530.44,2,2730.67
2,1,0,1,31.8,399,2795.23,5,3382.6
3,1,0,0,26.9,110,2210.0,9,2295.0
5,0,0,0,34.4,200,4001.68,3,4436.28
5,1,0,1,26.3,586,4103.4,7,4983.39
5,1,0,1,28.1,809,5664.6,5,5129.57
4,0,0,1,25.2,565,3957.57,2,3868.12
7,1,1,1,28.8,1610,11268.15,10,12177.21
3,1,0,1,28.0,539,3773.81,4,3451.57
6,1,0,1,33.7,889,6225.31,7,6100.09
3,1,0,0,28.6,87,1741.58,1,2048.14
5,0,0,0,30.9,155,3103.67,1,3164.6
4,0,0,1,33.0,703,4920.7,5,4748.93
3,0,0,1,26.0,723,5064.33,2,4533.54
2,0,0,0,31.3,161,3213.32,10,3731.8
3,1,0,1,32.1,468,3274.26,7,3066.46
6,0,0,1,27.2,1306,9142.19,9,8821.54
1,0,0,1,34.1,484,3390.4,3,2963.79
4,1,0,1,27.5,670,4693.11,3,3935.81
6,0,0,1,31.1,1228,8597.92,10,10630.54
1,0,0,0,33.2,91,1826.22,4,2266.97
6,1,0,0,31.6,255,5097.04,6,4726.43
4,1,0,1,28.4,345,2414.86,3,2863.97
5,0,0,1,25.7,893,6249.2,1,5697.25
7,1,0,1,30.1,944,6604.56,4,6816.0
4,1,0,1,29.0,576,4034.52,2,3542.41
1,0,0,0,29.4,93,1851.84,5,2294.2
2,1,0,1,25.7,560,3922.66,7,3641.25
5,0,0,1,25.7,1053,7369.68,10,8415.33
3,0,0,0,32.7,171,3413.44,6,3227.02
5,0,0,1,25.3,1373,9610.37,8,8494.14
7,0,0,1,32.9,891,6237.93,3,7041.01
4,0,0,0,25.4,144,2870.65,8,3260.42
6,0,0,0,26.8,269,5374.95,7,5356.65
4,0,0,1,29.8,481,3364.5,3,3704.3
5,0,1,1,25.3,1058,7404.11,7,8052.6
1,0,0,1,33.7,794,5561.03,8,5061.48
6,0,0,1,33.6,1150,8051.5,7,7465.54
5,0,0,1,27.1,1109,7766.46,8,7953.43
3,1,0,1,25.7,522,3657.46,4,3149.62
3,0,0,0,33.6,181,3624.08,10,3676.16
4,0,0,1,32.4,704,4927.32,4,5065.5
7,0,0,1,32.9,1326,9279.51,10,9420.99
7,0,1,0,34.4,271,5415.78,8,4861.44
6,1,0,0,33.2,193,3852.9,7,3770.71
7,0,0,0,26.8,316,6324.73,7,5743.52
3,1,0,1,33.1,478,3347.4,10,4116.68
6,1,0,1,29.7,643,4498.17,1,5487.52
3,1,0,1,33.5,399,2795.28,1,2742.19
3,0,1,1,27.0,882,6171.27,8,6096.02
4,1,0,1,25.5,496,3468.91,10,4017.66
7,1,0,0,33.1,178,3554.37,6,3621.93
2,1,0,0,30.2,98,1959.58,2,1772.66
3,0,0,1,29.5,694,4857.98,8,5747.46
7,0,0,0,26.6,313,6252.62,8,6414.17
3,1,0,1,29.0,646,4519.61,10,4731.32
1,1,0,0,26.7,98,1958.15,4,2198.35
3,0,0,0,30.8,127,2536.36,3,2921.16
5,0,0,1,31.6,815,5704.26,5,4999.28
2,1,0,0,27.6,107,2132.41,5,2284.81
7,0,0,0,31.0,198,3961.85,4,4738.61
5,0,0,0,31.1,326,6516.52,9,6024.66
6,1,0,1,30.9,816,5712.51,3,5829.3
3,0,0,1,33.6,876,6132.09,9,5229.42
3,0,1,1,30.8,1110,7769.71,9,7652.22
4,0,0,0,29.5,137,2740.34,2,2878.56
3,0,0,0,29.5,198,3955.32,10,3317.5
7,1,0,0,28.5,162,3240.75,8,3956.07
4,0,0,0,32.8,191,3821.36,9,3716.29
2,1,0,0,32.6,82,1637.16,2,1816.13
3,0,0,1,27.3,567,3968.8,9,4932.57
7,0,0,1,26.3,1404,9828.62,9,8229.31
2,0,0,0,28.1,115,2301.02,4,2700.32
2,1,0,0,27.0,144,2883.89,10,2518.74
3,0,0,0,34.6,110,2200.0,2,2447.98
2,0,0,0,29.5,180,3597.0,10,3725.26
7,0,0,1,27.7,757,5302.4,1,6006.79
3,1,0,1,31.5,529,3705.0,8,3444.45
1,0,0,1,30.7,802,5610.7,10,4906.74
4,0,0,1,26.2,527,3690.18,2,4361.89
6,1,0,0,31.9,268,5353.82,10,5482.0
7,0,0,1,34.4,1228,8598.86,10,9024.91
3,0,0,1,34.6,617,4316.05,9,4631.0
3,1,0,1,34.6,473,3311.29,4,2952.77
3,0,0,0,35.0,153,3059.44,8,3395.36
1,1,1,1,29.4,399,2794.0,6,3466.04
5,0,0,0,27.2,237,4731.63,7,5183.79
6,0,1,1,29.4,2031,14214.47,9,13137.65
7,0,0,1,25.9,1043,7298.7,4,6885.33
3,0,0,1,31.5,659,4611.33,2,3931.72
6,0,0,1,32.2,1109,7762.08,3,7016.22
3,0,0,1,25.9,426,2979.11,3,3414.5
5,1,0,1,33.1,701,4908.16,8,5747.16
6,0,0,1,29.7,911,6378.09,4,6884.5
3,0,0,0,29.2,135,2705.56,3,2928.95
3,0,0,1,27.8,759,5312.43,8,5804.83
3,0,0,1,26.9,780,5461.23,7,5148.84
1,1,0,1,32.1,388,2718.86,8,3018.0
7,0,0,0,34.6,301,6027.69,5,5154.87
3,1,0,1,29.6,533,3732.19,7,3848.59
3,0,0,1,26.6,886,6201.26,10,6389.35
5,0,0,0,30.4,233,4650.09,3,4179.7
3,1,1,1,31.8,511,3578.8,1,3395.24
7,1,0,1,34.1,966,6763.0,8,6065.8
2,0,0,0,30.4,111,2225.05,2,2393.66
1,0,0,0,26.4,152,3032.8,5,2634.36
1,0,0,0,30.9,174,3486.64,7,3259.53
7,0,0,0,33.0,204,4083.39,4,4061.24
5,0,0,1,33.0,1048,7333.92,5,7724.31
5,0,0,0,28.9,202,4030.41,2,4175.39
7,1,0,0,29.1,204,4072.94,6,3800.02
7,0,0,0,25.7,360,7206.81,8,6370.46
2,0,0,1,26.7,745,5216.37,5,4500.88
3,0,1,0,31.6,220,4393.37,7,4320.72
4,0,0,0,34.2,234,4679.85,9,4034.48
1,1,0,0,29.5,101,2028.4,7,2123.74
1,1,0,0,27.9,95,1899.48,9,2093.25
4,0,0,0,33.6,116,2327.34,2,2677.79
5,0,0,0,28.4,167,3345.27,3,4056.76
7,0,0,1,27.7,1155,8083.98,8,9097.32
5,1,0,0,29.6,199,3977.26,7,4025.04
7,0,0,1,33.7,978,6848.62,3,6410.77
6,0,0,1,33.5,1171,8196.93,8,10197.53
5,1,0,1,29.0,643,4499.54,1,4423.73
4,0,0,1,30.3,555,3883.79,1,4135.62
1,0,0,0,30.2,128,2550.29,4,2349.07
5,1,0,1,33.6,677,4741.89,4,5501.84
