transaction_id,timestamp,date,hour,day_of_week,is_weekend,event_id,event_name,region,vendor_name,vendor_category,customer_id,amount,payment_method
TXN011029,2026-01-02 18:04:00,2026-01-02,18,Friday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,K-Food Craze,Trendy Food,C0180,7.17,cash
TXN009102,2026-01-02 18:08:00,2026-01-02,18,Friday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Durian Heaven,Desserts,C0131,4.76,wallet
TXN010110,2026-01-02 18:11:00,2026-01-02,18,Friday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Everyday Essentials,Household Items,C0040,9.56,qr_code
TXN011455,2026-01-02 18:17:00,2026-01-02,18,Friday,False,5,Toa Payoh Night Market,Central Singapore,Jelly Bliss,Desserts,C0207,3.4,qr_code
TXN012785,2026-01-02 18:21:00,2026-01-02,18,Friday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Game On!,Games & Entertainment,C0331,3.57,qr_code
TXN012133,2026-01-02 18:24:00,2026-01-02,18,Friday,False,5,Toa Payoh Night Market,Central Singapore,Kueh Corner,Desserts,C0288,6.57,wallet
TXN006514,2026-01-02 18:32:00,2026-01-02,18,Friday,False,4,Jurong East Street Festival,Western Singapore,Coconut Grove,Drinks,C0219,2.5,wallet
TXN010003,2026-01-02 18:37:00,2026-01-02,18,Friday,False,4,Jurong East Street Festival,Western Singapore,Kampung Wok,Hot Food,C0203,10.99,wallet
TXN007007,2026-01-02 18:40:00,2026-01-02,18,Friday,False,2,Woodlands Pasar Malam,Northern Singapore,Sugar Rush,Drinks,C0085,3.4,qr_code
TXN007672,2026-01-02 18:43:00,2026-01-02,18,Friday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,The Satay Corner,Hot Food,C0057,14.51,wallet
TXN014394,2026-01-02 19:02:00,2026-01-02,19,Friday,False,5,Toa Payoh Night Market,Central Singapore,Seoul Kitchen,Trendy Food,C0343,11.35,wallet
TXN013209,2026-01-02 19:07:00,2026-01-02,19,Friday,False,2,Woodlands Pasar Malam,Northern Singapore,Home & More,Household Items,C0341,19.74,qr_code
TXN012717,2026-01-02 19:12:00,2026-01-02,19,Friday,False,2,Woodlands Pasar Malam,Northern Singapore,Nasi Lemak Bros,Hot Food,C0039,17.26,wallet
TXN011111,2026-01-02 19:21:00,2026-01-02,19,Friday,False,5,Toa Payoh Night Market,Central Singapore,Abang Burger,Hot Food,C0336,9.26,wallet
TXN011244,2026-01-02 19:23:00,2026-01-02,19,Friday,False,5,Toa Payoh Night Market,Central Singapore,Sugar Rush,Drinks,C0064,4.41,qr_code
TXN013860,2026-01-02 19:24:00,2026-01-02,19,Friday,False,5,Toa Payoh Night Market,Central Singapore,Mak Cik Stall,Hot Food,C0073,13.38,cash
TXN007613,2026-01-02 19:30:00,2026-01-02,19,Friday,False,8,Clementi Night Bazaar,Western Singapore,Kacang Queen,Snacks,C0231,4.71,wallet
TXN004785,2026-01-02 19:31:00,2026-01-02,19,Friday,False,3,Tampines Round Market Night,Eastern Singapore,Nasi Lemak Bros,Hot Food,C0301,14.49,qr_code
TXN006553,2026-01-02 19:35:00,2026-01-02,19,Friday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Cheese Me,Trendy Food,C0478,6.0,qr_code
TXN008709,2026-01-02 19:36:00,2026-01-02,19,Friday,False,4,Jurong East Street Festival,Western Singapore,Abang Burger,Hot Food,C0279,13.08,wallet
TXN005651,2026-01-02 19:39:00,2026-01-02,19,Friday,False,5,Toa Payoh Night Market,Central Singapore,Street Fusion,Trendy Food,C0176,13.48,wallet
TXN009758,2026-01-02 19:40:00,2026-01-02,19,Friday,False,3,Tampines Round Market Night,Eastern Singapore,Snack Attack,Snacks,C0078,4.89,wallet
TXN014133,2026-01-02 19:41:00,2026-01-02,19,Friday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Win It Stall,Games & Entertainment,C0104,7.78,wallet
TXN004921,2026-01-02 19:46:00,2026-01-02,19,Friday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Munchies Corner,Snacks,C0030,3.08,qr_code
TXN014585,2026-01-02 19:46:00,2026-01-02,19,Friday,False,8,Clementi Night Bazaar,Western Singapore,Lucky Strike,Games & Entertainment,C0296,6.92,qr_code
TXN007444,2026-01-02 19:46:00,2026-01-02,19,Friday,False,3,Tampines Round Market Night,Eastern Singapore,Tornado Bites,Trendy Food,C0104,8.88,wallet
TXN010635,2026-01-02 19:49:00,2026-01-02,19,Friday,False,8,Clementi Night Bazaar,Western Singapore,Ice Ice Baby,Desserts,C0340,4.72,wallet
TXN005117,2026-01-02 19:51:00,2026-01-02,19,Friday,False,7,Bedok Food Carnival,Eastern Singapore,Jelly Bliss,Desserts,C0438,3.19,qr_code
TXN011436,2026-01-02 19:54:00,2026-01-02,19,Friday,False,2,Woodlands Pasar Malam,Northern Singapore,Sweet Spot,Desserts,C0300,6.17,qr_code
TXN007834,2026-01-02 19:55:00,2026-01-02,19,Friday,False,7,Bedok Food Carnival,Eastern Singapore,Sugar Rush,Drinks,C0286,4.0,qr_code
TXN000023,2026-01-02 19:56:00,2026-01-02,19,Friday,False,3,Tampines Round Market Night,Eastern Singapore,Win It Stall,Games & Entertainment,C0021,11.25,cash
TXN006153,2026-01-02 19:57:00,2026-01-02,19,Friday,False,5,Toa Payoh Night Market,Central Singapore,Nasi Lemak Bros,Hot Food,C0169,8.34,wallet
TXN007717,2026-01-02 19:58:00,2026-01-02,19,Friday,False,3,Tampines Round Market Night,Eastern Singapore,Game On!,Games & Entertainment,C0247,5.72,wallet
TXN007746,2026-01-02 19:59:00,2026-01-02,19,Friday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Everyday Essentials,Household Items,C0408,20.83,cash
TXN005417,2026-01-02 20:00:00,2026-01-02,20,Friday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Kacang Queen,Snacks,C0491,3.73,qr_code
TXN007620,2026-01-02 20:00:00,2026-01-02,20,Friday,False,2,Woodlands Pasar Malam,Northern Singapore,Crunch Time,Snacks,C0318,2.86,wallet
TXN013770,2026-01-02 20:00:00,2026-01-02,20,Friday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Fun Zone,Games & Entertainment,C0080,4.36,wallet
TXN006329,2026-01-02 20:00:00,2026-01-02,20,Friday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Kopi Kaki,Drinks,C0127,2.84,qr_code
TXN011447,2026-01-02 20:01:00,2026-01-02,20,Friday,False,4,Jurong East Street Festival,Western Singapore,Everyday Essentials,Household Items,C0053,20.89,qr_code
TXN011796,2026-01-02 20:02:00,2026-01-02,20,Friday,False,7,Bedok Food Carnival,Eastern Singapore,Kampung Wok,Hot Food,C0064,7.36,cash
TXN009140,2026-01-02 20:03:00,2026-01-02,20,Friday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Coconut Grove,Drinks,C0485,3.42,wallet
TXN006671,2026-01-02 20:07:00,2026-01-02,20,Friday,False,7,Bedok Food Carnival,Eastern Singapore,Lucky Strike,Games & Entertainment,C0471,5.57,wallet
TXN010667,2026-01-02 20:09:00,2026-01-02,20,Friday,False,3,Tampines Round Market Night,Eastern Singapore,Nasi Lemak Bros,Hot Food,C0066,8.14,wallet
TXN001007,2026-01-02 20:10:00,2026-01-02,20,Friday,False,5,Toa Payoh Night Market,Central Singapore,Casa Living,Household Items,C0312,14.33,qr_code
TXN012052,2026-01-02 20:11:00,2026-01-02,20,Friday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Dessert Alley,Desserts,C0142,3.6,qr_code
TXN000571,2026-01-02 20:12:00,2026-01-02,20,Friday,False,2,Woodlands Pasar Malam,Northern Singapore,Sweet Spot,Desserts,C0166,8.08,qr_code
TXN002801,2026-01-02 20:14:00,2026-01-02,20,Friday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Munchies Corner,Snacks,C0015,3.59,qr_code
TXN006082,2026-01-02 20:16:00,2026-01-02,20,Friday,False,7,Bedok Food Carnival,Eastern Singapore,Kacang Queen,Snacks,C0360,5.35,wallet
TXN008032,2026-01-02 20:19:00,2026-01-02,20,Friday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Dessert Alley,Desserts,C0342,4.83,wallet
TXN005833,2026-01-02 20:20:00,2026-01-02,20,Friday,False,4,Jurong East Street Festival,Western Singapore,Everyday Essentials,Household Items,C0147,10.59,wallet
TXN001683,2026-01-02 20:21:00,2026-01-02,20,Friday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Snack Attack,Snacks,C0378,3.95,wallet
TXN008505,2026-01-02 20:22:00,2026-01-02,20,Friday,False,8,Clementi Night Bazaar,Western Singapore,K-Food Craze,Trendy Food,C0356,10.14,cash
TXN010928,2026-01-02 20:22:00,2026-01-02,20,Friday,False,8,Clementi Night Bazaar,Western Singapore,Dessert Alley,Desserts,C0321,4.87,wallet
TXN002551,2026-01-02 20:22:00,2026-01-02,20,Friday,False,7,Bedok Food Carnival,Eastern Singapore,Home & More,Household Items,C0410,13.03,wallet
TXN006341,2026-01-02 20:22:00,2026-01-02,20,Friday,False,7,Bedok Food Carnival,Eastern Singapore,Kueh Corner,Desserts,C0390,7.53,wallet
TXN009316,2026-01-02 20:23:00,2026-01-02,20,Friday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Mak Cik Stall,Hot Food,C0301,12.05,wallet
TXN004591,2026-01-02 20:24:00,2026-01-02,20,Friday,False,7,Bedok Food Carnival,Eastern Singapore,Kampung Wok,Hot Food,C0138,6.49,qr_code
TXN005277,2026-01-02 20:25:00,2026-01-02,20,Friday,False,8,Clementi Night Bazaar,Western Singapore,Ali's Kitchen,Hot Food,C0425,12.02,wallet
TXN012798,2026-01-02 20:30:00,2026-01-02,20,Friday,False,2,Woodlands Pasar Malam,Northern Singapore,The Satay Corner,Hot Food,C0197,6.44,wallet
TXN004111,2026-01-02 20:32:00,2026-01-02,20,Friday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Lucky Strike,Games & Entertainment,C0262,4.74,wallet
TXN011558,2026-01-02 20:36:00,2026-01-02,20,Friday,False,3,Tampines Round Market Night,Eastern Singapore,Abang Burger,Hot Food,C0385,11.39,cash
TXN007182,2026-01-02 20:38:00,2026-01-02,20,Friday,False,8,Clementi Night Bazaar,Western Singapore,Kampung Wok,Hot Food,C0067,9.46,cash
TXN003824,2026-01-02 20:39:00,2026-01-02,20,Friday,False,5,Toa Payoh Night Market,Central Singapore,Win It Stall,Games & Entertainment,C0069,6.77,wallet
TXN010189,2026-01-02 20:40:00,2026-01-02,20,Friday,False,8,Clementi Night Bazaar,Western Singapore,Sugar Rush,Drinks,C0247,5.84,wallet
TXN002446,2026-01-02 20:41:00,2026-01-02,20,Friday,False,8,Clementi Night Bazaar,Western Singapore,Munchies Corner,Snacks,C0145,6.02,qr_code
TXN008653,2026-01-02 20:46:00,2026-01-02,20,Friday,False,8,Clementi Night Bazaar,Western Singapore,Durian Heaven,Desserts,C0238,3.83,qr_code
TXN004970,2026-01-02 20:47:00,2026-01-02,20,Friday,False,3,Tampines Round Market Night,Eastern Singapore,K-Food Craze,Trendy Food,C0441,8.67,qr_code
TXN009541,2026-01-02 20:47:00,2026-01-02,20,Friday,False,2,Woodlands Pasar Malam,Northern Singapore,Lucky Strike,Games & Entertainment,C0484,4.07,qr_code
TXN006417,2026-01-02 20:48:00,2026-01-02,20,Friday,False,5,Toa Payoh Night Market,Central Singapore,Kueh Corner,Desserts,C0007,6.36,wallet
TXN002942,2026-01-02 20:49:00,2026-01-02,20,Friday,False,5,Toa Payoh Night Market,Central Singapore,Coconut Grove,Drinks,C0479,1.76,qr_code
TXN000985,2026-01-02 20:51:00,2026-01-02,20,Friday,False,3,Tampines Round Market Night,Eastern Singapore,Munchies Corner,Snacks,C0325,2.99,qr_code
TXN006934,2026-01-02 20:51:00,2026-01-02,20,Friday,False,4,Jurong East Street Festival,Western Singapore,Everyday Essentials,Household Items,C0143,18.82,wallet
TXN000943,2026-01-02 20:52:00,2026-01-02,20,Friday,False,3,Tampines Round Market Night,Eastern Singapore,The Juice Lab,Drinks,C0156,2.62,qr_code
TXN012297,2026-01-02 20:55:00,2026-01-02,20,Friday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Game On!,Games & Entertainment,C0495,7.0,qr_code
TXN005980,2026-01-02 20:57:00,2026-01-02,20,Friday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Casa Living,Household Items,C0432,19.61,wallet
TXN010797,2026-01-02 20:58:00,2026-01-02,20,Friday,False,4,Jurong East Street Festival,Western Singapore,Durian Heaven,Desserts,C0019,7.51,qr_code
TXN011713,2026-01-02 21:02:00,2026-01-02,21,Friday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Everyday Essentials,Household Items,C0158,17.43,wallet
TXN010088,2026-01-02 21:03:00,2026-01-02,21,Friday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Dessert Alley,Desserts,C0253,3.44,cash
TXN013393,2026-01-02 21:04:00,2026-01-02,21,Friday,False,4,Jurong East Street Festival,Western Singapore,Sweet Spot,Desserts,C0141,3.44,wallet
TXN004594,2026-01-02 21:05:00,2026-01-02,21,Friday,False,7,Bedok Food Carnival,Eastern Singapore,The Satay Corner,Hot Food,C0408,13.11,wallet
TXN003579,2026-01-02 21:05:00,2026-01-02,21,Friday,False,5,Toa Payoh Night Market,Central Singapore,Dessert Alley,Desserts,C0215,4.34,wallet
TXN009494,2026-01-02 21:05:00,2026-01-02,21,Friday,False,4,Jurong East Street Festival,Western Singapore,Cheese Me,Trendy Food,C0213,8.76,wallet
TXN006990,2026-01-02 21:06:00,2026-01-02,21,Friday,False,3,Tampines Round Market Night,Eastern Singapore,K-Food Craze,Trendy Food,C0440,16.32,wallet
TXN009774,2026-01-02 21:06:00,2026-01-02,21,Friday,False,5,Toa Payoh Night Market,Central Singapore,Kampung Wok,Hot Food,C0267,11.99,qr_code
TXN007231,2026-01-02 21:07:00,2026-01-02,21,Friday,False,7,Bedok Food Carnival,Eastern Singapore,Sweet Spot,Desserts,C0038,3.54,qr_code
TXN013898,2026-01-02 21:09:00,2026-01-02,21,Friday,False,2,Woodlands Pasar Malam,Northern Singapore,Teh Tarik Station,Drinks,C0108,4.88,wallet
TXN008688,2026-01-02 21:10:00,2026-01-02,21,Friday,False,8,Clementi Night Bazaar,Western Singapore,Sweet Spot,Desserts,C0125,6.23,qr_code
TXN001913,2026-01-02 21:11:00,2026-01-02,21,Friday,False,2,Woodlands Pasar Malam,Northern Singapore,Crunch Time,Snacks,C0408,6.44,wallet
TXN009973,2026-01-02 21:12:00,2026-01-02,21,Friday,False,5,Toa Payoh Night Market,Central Singapore,Kopi Kaki,Drinks,C0039,4.1,qr_code
TXN009724,2026-01-02 21:13:00,2026-01-02,21,Friday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Crunch Time,Snacks,C0240,6.8,qr_code
TXN007869,2026-01-02 21:13:00,2026-01-02,21,Friday,False,8,Clementi Night Bazaar,Western Singapore,Tornado Bites,Trendy Food,C0203,11.55,qr_code
TXN008475,2026-01-02 21:13:00,2026-01-02,21,Friday,False,4,Jurong East Street Festival,Western Singapore,Kopi Kaki,Drinks,C0178,5.63,wallet
TXN012047,2026-01-02 21:14:00,2026-01-02,21,Friday,False,4,Jurong East Street Festival,Western Singapore,Lucky Strike,Games & Entertainment,C0167,3.59,wallet
TXN014130,2026-01-02 21:15:00,2026-01-02,21,Friday,False,3,Tampines Round Market Night,Eastern Singapore,Mala Majik,Trendy Food,C0166,15.03,wallet
TXN012540,2026-01-02 21:15:00,2026-01-02,21,Friday,False,4,Jurong East Street Festival,Western Singapore,Boba World,Drinks,C0125,5.43,wallet
TXN001420,2026-01-02 21:17:00,2026-01-02,21,Friday,False,5,Toa Payoh Night Market,Central Singapore,Seoul Kitchen,Trendy Food,C0252,10.88,wallet
TXN005046,2026-01-02 21:17:00,2026-01-02,21,Friday,False,8,Clementi Night Bazaar,Western Singapore,Jelly Bliss,Desserts,C0065,5.85,wallet
TXN003992,2026-01-02 21:20:00,2026-01-02,21,Friday,False,8,Clementi Night Bazaar,Western Singapore,Durian Heaven,Desserts,C0474,7.86,cash
TXN006267,2026-01-02 21:21:00,2026-01-02,21,Friday,False,2,Woodlands Pasar Malam,Northern Singapore,Tornado Bites,Trendy Food,C0381,7.57,cash
TXN013677,2026-01-02 21:22:00,2026-01-02,21,Friday,False,8,Clementi Night Bazaar,Western Singapore,Fun Zone,Games & Entertainment,C0018,9.01,wallet
TXN009529,2026-01-02 21:23:00,2026-01-02,21,Friday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Kacang Queen,Snacks,C0018,9.13,wallet
TXN011916,2026-01-02 21:23:00,2026-01-02,21,Friday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Teh Tarik Station,Drinks,C0157,2.24,wallet
TXN002732,2026-01-02 21:24:00,2026-01-02,21,Friday,False,2,Woodlands Pasar Malam,Northern Singapore,Cheese Me,Trendy Food,C0455,11.85,wallet
TXN013173,2026-01-02 21:24:00,2026-01-02,21,Friday,False,7,Bedok Food Carnival,Eastern Singapore,Kacang Queen,Snacks,C0278,6.69,cash
TXN006494,2026-01-02 21:25:00,2026-01-02,21,Friday,False,4,Jurong East Street Festival,Western Singapore,Sugar Rush,Drinks,C0090,2.63,wallet
TXN009500,2026-01-02 21:26:00,2026-01-02,21,Friday,False,8,Clementi Night Bazaar,Western Singapore,Game On!,Games & Entertainment,C0470,3.55,wallet
TXN000422,2026-01-02 21:26:00,2026-01-02,21,Friday,False,4,Jurong East Street Festival,Western Singapore,Sugar Rush,Drinks,C0299,3.04,wallet
TXN004752,2026-01-02 21:27:00,2026-01-02,21,Friday,False,3,Tampines Round Market Night,Eastern Singapore,Sweet Spot,Desserts,C0485,5.04,wallet
TXN004158,2026-01-02 21:28:00,2026-01-02,21,Friday,False,3,Tampines Round Market Night,Eastern Singapore,Crunch Time,Snacks,C0407,4.37,wallet
TXN002044,2026-01-02 21:30:00,2026-01-02,21,Friday,False,4,Jurong East Street Festival,Western Singapore,Everyday Essentials,Household Items,C0237,17.4,qr_code
TXN000392,2026-01-02 21:32:00,2026-01-02,21,Friday,False,8,Clementi Night Bazaar,Western Singapore,Game On!,Games & Entertainment,C0373,10.32,qr_code
TXN010693,2026-01-02 21:32:00,2026-01-02,21,Friday,False,2,Woodlands Pasar Malam,Northern Singapore,The Linen Store,Household Items,C0371,18.71,cash
TXN012251,2026-01-02 21:33:00,2026-01-02,21,Friday,False,3,Tampines Round Market Night,Eastern Singapore,Wok This Way,Hot Food,C0304,7.45,qr_code
TXN003006,2026-01-02 21:34:00,2026-01-02,21,Friday,False,4,Jurong East Street Festival,Western Singapore,Mak Cik Stall,Hot Food,C0357,7.54,qr_code
TXN001639,2026-01-02 21:35:00,2026-01-02,21,Friday,False,2,Woodlands Pasar Malam,Northern Singapore,Fun Zone,Games & Entertainment,C0028,4.56,wallet
TXN014675,2026-01-02 21:35:00,2026-01-02,21,Friday,False,2,Woodlands Pasar Malam,Northern Singapore,Tornado Bites,Trendy Food,C0146,9.17,wallet
TXN013653,2026-01-02 21:37:00,2026-01-02,21,Friday,False,4,Jurong East Street Festival,Western Singapore,Durian Heaven,Desserts,C0182,4.77,qr_code
TXN009250,2026-01-02 21:37:00,2026-01-02,21,Friday,False,5,Toa Payoh Night Market,Central Singapore,Uncle Razali Grill,Hot Food,C0352,8.83,qr_code
TXN001217,2026-01-02 21:41:00,2026-01-02,21,Friday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Dessert Alley,Desserts,C0319,5.42,qr_code
TXN011814,2026-01-02 21:42:00,2026-01-02,21,Friday,False,5,Toa Payoh Night Market,Central Singapore,Everyday Essentials,Household Items,C0124,24.75,wallet
TXN003994,2026-01-02 21:45:00,2026-01-02,21,Friday,False,4,Jurong East Street Festival,Western Singapore,Dessert Alley,Desserts,C0036,8.21,wallet
TXN008305,2026-01-02 21:45:00,2026-01-02,21,Friday,False,8,Clementi Night Bazaar,Western Singapore,K-Food Craze,Trendy Food,C0250,9.38,wallet
TXN014070,2026-01-02 21:47:00,2026-01-02,21,Friday,False,7,Bedok Food Carnival,Eastern Singapore,Abang Burger,Hot Food,C0186,5.91,qr_code
TXN001727,2026-01-02 21:48:00,2026-01-02,21,Friday,False,4,Jurong East Street Festival,Western Singapore,Fun Zone,Games & Entertainment,C0450,8.13,qr_code
TXN003400,2026-01-02 21:49:00,2026-01-02,21,Friday,False,7,Bedok Food Carnival,Eastern Singapore,Tornado Bites,Trendy Food,C0126,9.8,cash
TXN007269,2026-01-02 21:49:00,2026-01-02,21,Friday,False,2,Woodlands Pasar Malam,Northern Singapore,Munchies Corner,Snacks,C0184,2.9,wallet
TXN005315,2026-01-02 21:49:00,2026-01-02,21,Friday,False,7,Bedok Food Carnival,Eastern Singapore,Wok This Way,Hot Food,C0149,7.81,qr_code
TXN011747,2026-01-02 21:49:00,2026-01-02,21,Friday,False,5,Toa Payoh Night Market,Central Singapore,Boba World,Drinks,C0145,5.38,wallet
TXN004931,2026-01-02 21:50:00,2026-01-02,21,Friday,False,7,Bedok Food Carnival,Eastern Singapore,Snack Attack,Snacks,C0346,7.83,cash
TXN008160,2026-01-02 21:56:00,2026-01-02,21,Friday,False,2,Woodlands Pasar Malam,Northern Singapore,Fun Zone,Games & Entertainment,C0085,10.51,qr_code
TXN000673,2026-01-02 21:57:00,2026-01-02,21,Friday,False,4,Jurong East Street Festival,Western Singapore,Nasi Lemak Bros,Hot Food,C0008,13.37,wallet
TXN007825,2026-01-02 21:58:00,2026-01-02,21,Friday,False,3,Tampines Round Market Night,Eastern Singapore,Munchies Corner,Snacks,C0253,5.59,qr_code
TXN011038,2026-01-02 22:02:00,2026-01-02,22,Friday,False,5,Toa Payoh Night Market,Central Singapore,Teh Tarik Station,Drinks,C0487,3.77,wallet
TXN001301,2026-01-02 22:04:00,2026-01-02,22,Friday,False,4,Jurong East Street Festival,Western Singapore,Mala Majik,Trendy Food,C0198,9.56,wallet
TXN007017,2026-01-02 22:05:00,2026-01-02,22,Friday,False,3,Tampines Round Market Night,Eastern Singapore,Munchies Corner,Snacks,C0447,7.07,cash
TXN010588,2026-01-02 22:09:00,2026-01-02,22,Friday,False,5,Toa Payoh Night Market,Central Singapore,Crunch Time,Snacks,C0075,6.16,cash
TXN001879,2026-01-02 22:12:00,2026-01-02,22,Friday,False,5,Toa Payoh Night Market,Central Singapore,Fun Zone,Games & Entertainment,C0383,8.68,wallet
TXN010999,2026-01-02 22:13:00,2026-01-02,22,Friday,False,3,Tampines Round Market Night,Eastern Singapore,Munchies Corner,Snacks,C0476,8.34,qr_code
TXN010063,2026-01-02 22:14:00,2026-01-02,22,Friday,False,7,Bedok Food Carnival,Eastern Singapore,Ali's Kitchen,Hot Food,C0231,7.76,wallet
TXN014448,2026-01-02 22:17:00,2026-01-02,22,Friday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Durian Heaven,Desserts,C0226,7.2,qr_code
TXN004223,2026-01-02 22:17:00,2026-01-02,22,Friday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Kampung Wok,Hot Food,C0400,8.8,cash
TXN003706,2026-01-02 22:18:00,2026-01-02,22,Friday,False,8,Clementi Night Bazaar,Western Singapore,Win It Stall,Games & Entertainment,C0291,2.96,wallet
TXN011266,2026-01-02 22:18:00,2026-01-02,22,Friday,False,2,Woodlands Pasar Malam,Northern Singapore,Casa Living,Household Items,C0424,13.86,wallet
